time siteid longitude latitude elevation aod_int_1640nm aod_int_1240nm aod_int_870nm aod_int_670nm aod_int_550nm aod_int_470nm aod_int_440nm
"2021-07-30 08:09:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03749304032544516 0.07614822009864143 0.106269 0.11538024605686509 0.1338781289650852 0.15751831303601913 0.16933800000000002
"2021-07-30 08:14:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03899208131039916 0.07602651999940974 0.105299 0.11463405094793187 0.13307720863521674 0.1568433823866942 0.16872
"2021-07-30 08:19:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03482967677676421 0.07478399997388764 0.105778 0.11499692874610361 0.1342306488011539 0.15808664894951424 0.16989
"2021-07-30 08:24:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03283334314263904 0.07488274012781783 0.10700799999999999 0.11597759797829217 0.1346456678132035 0.15851047576374935 0.170414
"2021-07-30 08:39:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.030415099220992628 0.07374952388547372 0.106209 0.11452279048061874 0.13343788140177343 0.1572881670791595 0.16912
"2021-07-30 08:44:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.033045578556166064 0.07465160114856251 0.10637200000000001 0.11516969456976384 0.13454826519473342 0.15884883143502684 0.170895
"2021-07-30 08:49:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.029885086982465572 0.07453278243553896 0.108304 0.11734026180484093 0.13695201549424763 0.16190418329132344 0.174342
"2021-07-30 08:54:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03185879426854521 0.075332266317932 0.108724 0.1182647793553234 0.13821027580777026 0.16398383405548753 0.176425
"2021-07-30 08:59:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.02894949067161294 0.07385062616912383 0.107643 0.11648587856100454 0.13608748930597947 0.16119848268529177 0.173731
"2021-07-30 06:21:47" Gobabeb 15.041058 -23.561619 405.0 0.020384 0.027267483426786632 0.039560000000000005 0.05484836811280831 0.07363734956126333 0.09276847058712662 0.102089
"2021-07-30 06:23:45" Gobabeb 15.041058 -23.561619 405.0 0.020272 0.027305766995385103 0.039294 0.054603372804621506 0.07344645813070702 0.09280017553225649 0.10226299999999999
"2021-07-30 06:26:15" Gobabeb 15.041058 -23.561619 405.0 0.020605000000000002 0.027534861192214488 0.039613 0.054819993991082144 0.07357267805457499 0.09278260888642036 0.10219
"2021-07-30 06:30:31" Gobabeb 15.041058 -23.561619 405.0 0.020697 0.027223430970592735 0.039376999999999995 0.054723247240765674 0.07367104080882868 0.09293383560053024 0.102349
"2021-07-30 06:35:41" Gobabeb 15.041058 -23.561619 405.0 0.021172999999999997 0.02754856878735378 0.040088 0.0552999467189261 0.07439738199467669 0.09374617631797397 0.10319600000000001
"2021-07-30 06:41:47" Gobabeb 15.041058 -23.561619 405.0 0.021143000000000002 0.027668669556217423 0.040086000000000004 0.05520971109371482 0.07446473643665882 0.09398222432425357 0.103501
"2021-07-30 06:43:42" Gobabeb 15.041058 -23.561619 405.0 0.021213 0.027906832795525506 0.040124 0.05524986726697422 0.07435783220871262 0.0937041776207897 0.10315799999999999
"2021-07-30 06:46:47" Gobabeb 15.041058 -23.561619 405.0 0.021466 0.02794391285376735 0.040192 0.055209184572689175 0.07428354413839726 0.0937329123231983 0.103269
"2021-07-30 06:50:09" Gobabeb 15.041058 -23.561619 405.0 0.021569 0.028141360220693298 0.040341 0.05562229090043677 0.07470001330310262 0.09419280637221067 0.10378
