time siteid day_of_year day_of_year(fraction) aod_1640nm aod_1020nm aod_870nm aod_865nm aod_779nm aod_675nm aod_667nm aod_620nm aod_560nm aod_551nm aod_532nm aod_510nm aod_500nm aod_490nm aod_443nm aod_440nm aod_412nm aod_400nm aod_380nm aod_340nm precipitable_water(cm) triplet_variability_1640 triplet_variability_1020 triplet_variability_870 triplet_variability_865 triplet_variability_779 triplet_variability_675 triplet_variability_667 triplet_variability_620 triplet_variability_560 triplet_variability_551 triplet_variability_532 triplet_variability_510 triplet_variability_500 triplet_variability_490 triplet_variability_443 triplet_variability_440 triplet_variability_412 triplet_variability_400 triplet_variability_380 triplet_variability_340 triplet_variability_precipitable_water(cm) 440-870_angstrom_exponent 380-500_angstrom_exponent 440-675_angstrom_exponent 500-870_angstrom_exponent 340-440_angstrom_exponent 440-675_angstrom_exponent[polar] data_quality_level aeronet_instrument_number aeronet_site_name latitude longitude elevation solar_zenith_angle(degrees) optical_air_mass sensor_temperature(degrees_c) ozone(dobson) no2(dobson) last_date_processed number_of_wavelengths exact_wavelengths_of_aod(um)_1640nm exact_wavelengths_of_aod(um)_1020nm exact_wavelengths_of_aod(um)_870nm exact_wavelengths_of_aod(um)_865nm exact_wavelengths_of_aod(um)_779nm exact_wavelengths_of_aod(um)_675nm exact_wavelengths_of_aod(um)_667nm exact_wavelengths_of_aod(um)_620nm exact_wavelengths_of_aod(um)_560nm exact_wavelengths_of_aod(um)_551nm exact_wavelengths_of_aod(um)_532nm exact_wavelengths_of_aod(um)_510nm exact_wavelengths_of_aod(um)_500nm exact_wavelengths_of_aod(um)_490nm exact_wavelengths_of_aod(um)_443nm exact_wavelengths_of_aod(um)_440nm exact_wavelengths_of_aod(um)_412nm exact_wavelengths_of_aod(um)_400nm exact_wavelengths_of_aod(um)_380nm exact_wavelengths_of_aod(um)_340nm exact_wavelengths_of_pw(um)_935nm aod_int_440nm aod_int_470nm aod_int_550nm aod_int_670nm aod_int_870nm aod_int_1240nm aod_int_1640nm
"2021-07-30 04:57:04" IMAA_Potenza 211 211.206296 0.14016199999999998 0.181142 0.192173 NaN NaN 0.213423 NaN NaN NaN NaN NaN NaN 0.252396 NaN NaN 0.27266599999999996 NaN NaN 0.296536 0.31367399999999995 1.468745 0.0009599999999999999 0.00073 0.000517 NaN NaN 0.001164 NaN NaN NaN NaN NaN NaN 0.0007599999999999999 NaN NaN 0.0010789999999999999 NaN NaN 0.001353 0.001405 0.016131 0.517225 0.584216 0.571096 0.49536499999999994 0.540913 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 79.225127 5.210388 22.8 313.62834300000003 0.197076 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.27266599999999996 0.2620909703877532 0.2386089293133123 0.21420818572468464 0.192173 0.16574766307911062 0.14016199999999998
"2021-07-30 05:01:02" IMAA_Potenza 211 211.209051 0.13994 0.180635 0.191485 NaN NaN 0.21251199999999998 NaN NaN NaN NaN NaN NaN 0.250738 NaN NaN 0.270801 NaN NaN 0.29449899999999996 0.31143899999999997 1.469158 0.000734 0.000585 0.001452 NaN NaN 0.0013189999999999999 NaN NaN NaN NaN NaN NaN 0.001852 NaN NaN 0.0014810000000000001 NaN NaN 0.00078 0.0013160000000000001 0.016654 0.511968 0.583147 0.564746 0.489861 0.539854 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 78.502949 4.902889 22.8 313.627474 0.197075 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.270801 0.2603225182558734 0.23717911817445333 0.2132847394557965 0.191485 0.16540419464200298 0.13994
"2021-07-30 05:03:02" IMAA_Potenza 211 211.21043999999998 0.139005 0.17941400000000002 0.190278 NaN NaN 0.21113200000000001 NaN NaN NaN NaN NaN NaN 0.24904 NaN NaN 0.268802 NaN NaN 0.29189299999999996 0.308203 1.465766 0.00143 0.001592 0.00158 NaN NaN 0.001731 NaN NaN NaN NaN NaN NaN 0.0018989999999999999 NaN NaN 0.0023510000000000002 NaN NaN 0.002018 0.002483 0.00231 0.510548 0.575494 0.562859 0.48900600000000005 0.528252 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 78.137842 4.760813 23.0 313.62703500000003 0.197075 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.268802 0.25852037604876504 0.23562664957996748 0.21189847224891273 0.190278 0.16424136301355463 0.139005
"2021-07-30 05:07:02" IMAA_Potenza 211 211.213218 0.13760799999999998 0.177781 0.18853699999999998 NaN NaN 0.20921199999999998 NaN NaN NaN NaN NaN NaN 0.24739099999999997 NaN NaN 0.26702 NaN NaN 0.290173 0.306357 1.465698 8.3e-05 0.000401 0.000337 NaN NaN 0.000241 NaN NaN NaN NaN NaN NaN 0.000535 NaN NaN 0.00018899999999999999 NaN NaN 0.000595 0.0016760000000000002 0.012306999999999998 0.514965 0.5782010000000001 0.569113 0.493725 0.5308510000000001 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 77.40576 4.499416 23.1 313.626159 0.197074 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.26702 0.2567753265013067 0.23393407337599903 0.20997926896518732 0.18853699999999998 0.16272110009801646 0.13760799999999998
"2021-07-30 05:09:02" IMAA_Potenza 211 211.214606 0.135916 0.175801 0.18649000000000002 NaN NaN 0.207246 NaN NaN NaN NaN NaN NaN 0.245225 NaN NaN 0.26514899999999997 NaN NaN 0.288507 0.304845 1.460651 0.000439 0.000443 0.000271 NaN NaN 0.000664 NaN NaN NaN NaN NaN NaN 0.000452 NaN NaN 0.000608 NaN NaN 0.0016820000000000001 0.002702 0.015557 0.519993 0.589172 0.574133 0.497514 0.538913 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 77.038827 4.378956 23.3 313.625721 0.197074 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.26514899999999997 0.25476978287019714 0.23175004981530253 0.2080117155039739 0.18649000000000002 0.1608435899984252 0.135916
"2021-07-30 05:13:02" IMAA_Potenza 211 211.21738399999998 0.13481600000000002 0.174309 0.185222 NaN NaN 0.206132 NaN NaN NaN NaN NaN NaN 0.244863 NaN NaN 0.265083 NaN NaN 0.28876199999999996 0.305477 1.461702 0.0008 0.0009550000000000001 0.001239 NaN NaN 0.001163 NaN NaN NaN NaN NaN NaN 0.0005610000000000001 NaN NaN 0.000533 NaN NaN 0.001639 0.001791 0.004185 0.53008 0.5977100000000001 0.586353 0.507283 0.547775 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 76.303267 4.156068 23.3 313.624845 0.197073 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.265083 0.2545541639720466 0.23113389172625498 0.20690909452866896 0.185222 0.15932041140437622 0.13481600000000002
"2021-07-30 05:16:02" IMAA_Potenza 211 211.219468 0.13455999999999999 0.17390999999999998 0.184898 NaN NaN 0.205761 NaN NaN NaN NaN NaN NaN 0.24432199999999998 NaN NaN 0.263997 NaN NaN 0.287975 0.303847 1.456777 0.001533 0.001484 0.001322 NaN NaN 0.0009550000000000001 NaN NaN NaN NaN NaN NaN 0.00114 NaN NaN 0.001281 NaN NaN 0.000492 0.000813 0.017044 0.527213 0.596101 0.581679 0.50644 0.543689 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 75.750186 4.0030339999999995 23.5 313.624187 0.197072 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.263997 0.2536508127269059 0.23076621830675315 0.2065358093049646 0.184898 0.158913673386363 0.13455999999999999
"2021-07-30 05:18:03" IMAA_Potenza 211 211.22086800000002 0.13391199999999998 0.17353 0.184305 NaN NaN 0.204664 NaN NaN NaN NaN NaN NaN 0.24339499999999997 NaN NaN 0.262907 NaN NaN 0.286777 0.30299 1.451482 0.000264 0.000455 0.000708 NaN NaN 0.0007059999999999999 NaN NaN NaN NaN NaN NaN 0.000696 NaN NaN 0.000683 NaN NaN 0.001253 0.00074 0.018948 0.526709 0.594803 0.58491 0.505558 0.5484859999999999 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 75.37774499999999 3.906273 23.7 313.62374500000004 0.197072 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.262907 0.2526501018058546 0.22981398180464135 0.20543347390837102 0.184305 0.15858740218616996 0.13391199999999998
"2021-07-30 05:19:45" IMAA_Potenza 211 211.22204900000003 0.135463 0.175271 0.186116 NaN NaN 0.207358 NaN NaN NaN NaN NaN NaN 0.24630900000000003 NaN NaN 0.26636 NaN NaN 0.289992 0.3062 1.460329 0.000293 0.000188 0.0007610000000000001 NaN NaN 0.000321 NaN NaN NaN NaN NaN NaN 0.00019099999999999998 NaN NaN 0.00020099999999999998 NaN NaN 0.000169 0.000731 0.009313 0.530296 0.591819 0.584162 0.509175 0.538664 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 75.063396 3.828237 23.8 313.623373 0.197072 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.26636 0.25589756548767184 0.2325804260682685 0.20814300735150287 0.186116 0.16024681729608456 0.135463
"2021-07-30 05:28:47" IMAA_Potenza 211 211.22832200000002 0.135028 0.17516900000000002 0.18625899999999998 NaN NaN 0.20731999999999998 NaN NaN NaN NaN NaN NaN 0.246044 NaN NaN 0.26613200000000004 NaN NaN 0.28991100000000003 0.30580799999999997 1.460275 0.001001 0.00119 0.000985 NaN NaN 0.0012619999999999999 NaN NaN NaN NaN NaN NaN 0.001072 NaN NaN 0.00105 NaN NaN 0.00056 0.000826 0.014044999999999998 0.527713 0.594735 0.58234 0.505839 0.537309 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 73.387425 3.460728 24.3 313.621394 0.19707 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.26613200000000004 0.25563485493945143 0.23235544953877532 0.2080994172278589 0.18625899999999998 0.15993559467478805 0.135028
"2021-07-30 05:44:25" IMAA_Potenza 211 211.23917799999998 0.130801 0.16992000000000002 0.180796 NaN NaN 0.201525 NaN NaN NaN NaN NaN NaN 0.24141700000000002 NaN NaN 0.261708 NaN NaN 0.286071 0.301804 1.45258 0.000207 0.000607 0.0007019999999999999 NaN NaN 0.00045999999999999996 NaN NaN NaN NaN NaN NaN 0.001185 NaN NaN 0.0012519999999999999 NaN NaN 0.001457 0.000936 0.010414 0.5484140000000001 0.6152880000000001 0.610206 0.525717 0.5515720000000001 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 70.46764300000001 2.9687 25.7 313.617969 0.19706700000000002 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.261708 0.25106572571039487 0.22737101766216622 0.20231372089093186 0.180796 0.15503742701754136 0.130801
"2021-07-30 05:46:25" IMAA_Potenza 211 211.240567 0.130733 0.169951 0.18098499999999998 NaN NaN 0.20202799999999999 NaN NaN NaN NaN NaN NaN 0.242015 NaN NaN 0.26263400000000003 NaN NaN 0.287196 0.30315 1.4561879999999998 0.001189 0.00198 0.001403 NaN NaN 0.001374 NaN NaN NaN NaN NaN NaN 0.001689 NaN NaN 0.0015539999999999998 NaN NaN 0.002381 0.002006 0.01811 0.551462 0.620494 0.612186 0.5282220000000001 0.555066 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 70.092658 2.915879 25.9 313.617531 0.19706700000000002 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.26263400000000003 0.2518402387516505 0.2278791403873033 0.2028223187041902 0.18098499999999998 0.15496011013166336 0.130733
"2021-07-30 05:48:27" IMAA_Potenza 211 211.24197900000001 0.130927 0.17033800000000002 0.181195 NaN NaN 0.202428 NaN NaN NaN NaN NaN NaN 0.24243800000000001 NaN NaN 0.263245 NaN NaN 0.288041 0.304037 1.459083 0.001967 0.002321 0.002617 NaN NaN 0.002796 NaN NaN NaN NaN NaN NaN 0.0018620000000000002 NaN NaN 0.002147 NaN NaN 0.0020469999999999998 0.002141 0.013656 0.552774 0.624815 0.612714 0.529221 0.557465 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 69.711112 2.8641330000000003 26.0 313.61708500000003 0.19706700000000002 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.263245 0.25234995799277415 0.22825896693613648 0.20322528766882492 0.181195 0.1553985868026489 0.130927
"2021-07-30 05:50:28" IMAA_Potenza 211 211.24337999999997 0.131403 0.170769 0.181892 NaN NaN 0.20333299999999999 NaN NaN NaN NaN NaN NaN 0.24379699999999999 NaN NaN 0.264615 NaN NaN 0.289905 0.305848 1.452978 0.002785 0.003471 0.003616 NaN NaN 0.003357 NaN NaN NaN NaN NaN NaN 0.00267 NaN NaN 0.003029 NaN NaN 0.002409 0.001948 0.00984 0.555137 0.628077 0.614797 0.532411 0.56062 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 69.332396 2.81466 26.2 313.616643 0.19706600000000002 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.264615 0.25366620864682915 0.22951043198714255 0.2041390592476028 0.181892 0.15569589219291433 0.131403
"2021-07-30 05:52:29" IMAA_Potenza 211 211.24478 0.132358 0.171398 0.18223699999999998 NaN NaN 0.20335699999999998 NaN NaN NaN NaN NaN NaN 0.243509 NaN NaN 0.264726 NaN NaN 0.289207 0.30446100000000004 1.434652 0.0010609999999999999 0.0013310000000000002 0.0006799999999999999 NaN NaN 0.000859 NaN NaN NaN NaN NaN NaN 0.001509 NaN NaN 0.0012929999999999999 NaN NaN 0.000985 0.001159 0.005499 0.552276 0.623254 0.614609 0.526885 0.541512 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 68.953395 2.766934 26.2 313.616202 0.19706600000000002 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.264726 0.25374754949963896 0.22918948779055445 0.20415394246217422 0.18223699999999998 0.15655362417971028 0.132358
"2021-07-30 06:01:31" IMAA_Potenza 211 211.25105299999998 0.12829400000000002 0.16701400000000002 0.177947 NaN NaN 0.19886199999999998 NaN NaN NaN NaN NaN NaN 0.23874499999999999 NaN NaN 0.259338 NaN NaN 0.284222 0.299471 1.418242 0.000813 0.0017420000000000003 0.001166 NaN NaN 0.000908 NaN NaN NaN NaN NaN NaN 0.000612 NaN NaN 0.00103 NaN NaN 0.0013130000000000001 0.001513 0.001201 0.557873 0.6321640000000001 0.6195890000000001 0.5342819999999999 0.557359 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 67.252564 2.572432 26.9 313.61422200000004 0.19706400000000002 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.259338 0.24851544495906006 0.22463594748528587 0.199653119431576 0.177947 0.15219228867535378 0.12829400000000002
"2021-07-30 06:16:35" IMAA_Potenza 211 211.26151600000003 0.135167 0.174492 0.1854 NaN NaN 0.205864 NaN NaN NaN NaN NaN NaN 0.245344 NaN NaN 0.266198 NaN NaN 0.29130300000000003 0.30599699999999996 1.415222 0.000545 0.00135 0.00027400000000000005 NaN NaN 0.00040300000000000004 NaN NaN NaN NaN NaN NaN 0.001166 NaN NaN 0.00021899999999999998 NaN NaN 0.0016469999999999998 0.0017980000000000001 0.011501 0.535254 0.622528 0.598884 0.509372 0.5402 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 64.406604 2.305453 28.5 313.610922 0.197062 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.266198 0.2552440487331888 0.23125272769283614 0.20664304511490492 0.1854 0.15954474095247043 0.135167
"2021-07-30 06:25:36" IMAA_Potenza 211 211.267778 0.141833 0.183255 0.193948 NaN NaN 0.214707 NaN NaN NaN NaN NaN NaN 0.254602 NaN NaN 0.27568400000000004 NaN NaN 0.30085700000000004 0.31533 1.431225 0.003887 0.004396 0.003919 NaN NaN 0.0036079999999999997 NaN NaN NaN NaN NaN NaN 0.002844 NaN NaN 0.0033060000000000003 NaN NaN 0.0019649999999999997 0.0020350000000000004 0.002895 0.520253 0.605191 0.582345 0.494762 0.521103 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 62.699743000000005 2.17259 28.9 313.608946 0.19705999999999999 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.27568400000000004 0.26463574641841375 0.24036398807439954 0.2154954315787018 0.193948 0.16794207836209468 0.141833
"2021-07-30 06:41:15" IMAA_Potenza 211 211.278646 0.143252 0.184728 0.196161 NaN NaN 0.21780700000000003 NaN NaN NaN NaN NaN NaN 0.260471 NaN NaN 0.28320100000000004 NaN NaN 0.311052 0.32616300000000004 1.5015319999999999 0.0012699999999999999 0.0013599999999999999 0.001577 NaN NaN 0.002222 NaN NaN NaN NaN NaN NaN 0.002571 NaN NaN 0.002686 NaN NaN 0.001979 0.00101 0.001324 0.543524 0.643523 0.611554 0.5157069999999999 0.548431 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 59.734491000000006 1.9785409999999999 30.0 313.605517 0.19705699999999998 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.28320100000000004 0.2712100699890469 0.24517535729651052 0.21864161137189417 0.196161 0.16900195191946266 0.143252
"2021-07-30 06:43:17" IMAA_Potenza 211 211.280058 0.144745 0.186331 0.198125 NaN NaN 0.219764 NaN NaN NaN NaN NaN NaN 0.262504 NaN NaN 0.285358 NaN NaN 0.313245 0.328613 1.511951 0.0008119999999999999 0.001441 0.0008849999999999999 NaN NaN 0.001215 NaN NaN NaN NaN NaN NaN 0.002009 NaN NaN 0.0012460000000000001 NaN NaN 0.002611 0.003915 0.022371000000000002 0.539922 0.640787 0.608241 0.511746 0.547867 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 59.349228000000004 1.9562009999999999 30.0 313.605072 0.19705699999999998 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.285358 0.27330682978526927 0.24715876741796233 0.22059932802131565 0.198125 0.1703841811016181 0.144745
"2021-07-30 06:45:20" IMAA_Potenza 211 211.281481 0.144306 0.185813 0.197357 NaN NaN 0.218625 NaN NaN NaN NaN NaN NaN 0.261428 NaN NaN 0.284122 NaN NaN 0.312848 0.32860500000000004 1.50935 0.0008089999999999999 0.001256 0.0006259999999999999 NaN NaN 0.000331 NaN NaN NaN NaN NaN NaN 0.000691 NaN NaN 0.00044100000000000004 NaN NaN 0.000849 0.001051 0.00897 0.539826 0.651342 0.610538 0.51146 0.564702 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 58.960852 1.9342700000000002 30.1 313.604623 0.19705599999999998 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.284122 0.27210832103104843 0.24608954065526087 0.21945566774985234 0.197357 0.17001971840212612 0.144306
"2021-07-30 06:47:22" IMAA_Potenza 211 211.282894 0.14616700000000002 0.18791300000000002 0.198992 NaN NaN 0.22051199999999999 NaN NaN NaN NaN NaN NaN 0.263416 NaN NaN 0.286465 NaN NaN 0.31506799999999996 0.33048299999999997 1.504809 0.002009 0.002967 0.002777 NaN NaN 0.0014789999999999998 NaN NaN NaN NaN NaN NaN 0.001854 NaN NaN 0.001534 NaN NaN 0.001027 0.001328 0.006117 0.539204 0.6493720000000001 0.6091949999999999 0.510175 0.5551159999999999 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 58.575692000000004 1.913084 30.2 313.604177 0.19705599999999998 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.286465 0.2742821719035984 0.24797684795552552 0.22134737752290684 0.198992 0.17231657285572372 0.14616700000000002
"2021-07-30 06:49:24" IMAA_Potenza 211 211.28430600000002 0.144034 0.185194 0.196297 NaN NaN 0.217883 NaN NaN NaN NaN NaN NaN 0.26108000000000003 NaN NaN 0.283894 NaN NaN 0.312367 0.32777199999999995 1.500419 0.004168 0.004837 0.005922 NaN NaN 0.005957 NaN NaN NaN NaN NaN NaN 0.006014 NaN NaN 0.006128 NaN NaN 0.006022 0.005631000000000001 0.019309 0.546653 0.6505 0.616761 0.518779 0.5580970000000001 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 58.190603 1.8924439999999998 30.2 313.603732 0.19705599999999998 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.283894 0.2718394249723762 0.24562738656641614 0.21872324688248734 0.196297 0.16971929411357364 0.144034
"2021-07-30 06:58:32" IMAA_Potenza 211 211.290648 0.14449700000000001 0.184238 0.195191 NaN NaN 0.21642600000000004 NaN NaN NaN NaN NaN NaN 0.260758 NaN NaN 0.283704 NaN NaN 0.313391 0.328987 1.510477 0.00472 0.00524 0.004272 NaN NaN 0.004562 NaN NaN NaN NaN NaN NaN 0.004031 NaN NaN 0.004733 NaN NaN 0.001274 0.003353 0.001846 0.555437 0.667092 0.631631 0.5270779999999999 0.575426 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 56.462136 1.805977 30.4 313.60173100000003 0.197054 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.283704 0.271542672789294 0.24497269292327245 0.21727492355215405 0.195191 0.1691707378070527 0.14449700000000001
"2021-07-30 07:13:30" IMAA_Potenza 211 211.301042 0.14038499999999998 0.18040799999999999 0.19151700000000002 NaN NaN 0.212944 NaN NaN NaN NaN NaN NaN 0.257044 NaN NaN 0.281483 NaN NaN 0.311627 0.327334 1.4908299999999999 0.0015949999999999998 0.002027 0.00318 NaN NaN 0.003061 NaN NaN NaN NaN NaN NaN 0.003264 NaN NaN 0.003557 NaN NaN 0.002712 0.002298 0.014661000000000002 0.569553 0.698253 0.648854 0.5354439999999999 0.586495 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 53.637071999999996 1.683513 31.5 313.598452 0.197051 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.281483 0.2685516879093366 0.2409619030904514 0.21379146755727457 0.19151700000000002 0.1651914334982454 0.14038499999999998
"2021-07-30 07:22:31" IMAA_Potenza 211 211.307303 0.146646 0.186886 0.19885899999999998 NaN NaN 0.22004899999999997 NaN NaN NaN NaN NaN NaN 0.26417199999999996 NaN NaN 0.28788 NaN NaN 0.318575 0.33421300000000004 1.486057 0.0022719999999999997 0.002665 0.0020039999999999997 NaN NaN 0.003184 NaN NaN NaN NaN NaN NaN 0.00157 NaN NaN 0.002357 NaN NaN 0.0032340000000000003 0.0040950000000000005 0.014166999999999999 0.5482560000000001 0.679417 0.625682 0.516872 0.580232 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 51.941835 1.619457 31.8 313.596476 0.19705 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.28788 0.2752861614365431 0.248251664207353 0.22089389583474311 0.19885899999999998 0.17115168811615958 0.146646
"2021-07-30 07:38:11" IMAA_Potenza 211 211.318183 0.14671800000000002 0.187856 0.199271 NaN NaN 0.219966 NaN NaN NaN NaN NaN NaN 0.263673 NaN NaN 0.286746 NaN NaN 0.31743299999999997 0.332077 1.468321 0.000839 0.001854 0.0017870000000000002 NaN NaN 0.0035039999999999997 NaN NaN NaN NaN NaN NaN 0.00195 NaN NaN 0.002462 NaN NaN 0.002378 0.002671 0.013131 0.540103 0.673455 0.6179060000000001 0.5097689999999999 0.571353 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 49.013867 1.522525 32.6 313.593044 0.197047 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.286746 0.274462060465242 0.24798993450958895 0.22079887866927106 0.199271 0.17221740282573467 0.14671800000000002
"2021-07-30 07:47:13" IMAA_Potenza 211 211.324456 0.149731 0.191075 0.20231500000000002 NaN NaN 0.22235500000000002 NaN NaN NaN NaN NaN NaN 0.264666 NaN NaN 0.287379 NaN NaN 0.317231 0.33081 1.456395 0.001739 0.002799 0.002032 NaN NaN 0.0022 NaN NaN NaN NaN NaN NaN 0.002602 NaN NaN 0.002365 NaN NaN 0.002954 0.0026579999999999998 0.005946 0.520309 0.657431 0.59718 0.48905 0.548331 NaN lev15 947 IMAA_Potenza 40.601254 15.7237 770.0 47.338798 1.473758 32.9 313.591065 0.197045 30:07:2021 9 1.6389 1.02 0.8697 NaN NaN 0.6749 NaN NaN NaN NaN NaN NaN 0.5005 NaN NaN 0.4402 NaN NaN 0.3799 0.3395 0.937 0.287379 0.27529250352759693 0.24939233250877188 0.22316099562817857 0.20231500000000002 0.17548380788102141 0.149731
